2.48319, 0.3
0.594031, 0.594031
0.3, 0.608553
0.3, 0
2.49473, 0
0.301749, 2.49077
0.00606089, 0.594411
0.00513764, 0.300235
2.50008, 0.298247
2.49564, 2.49214
0.301753, 2.48411
0.00514999, 0.59533
0, 0.300242
2.48009, 0.29826
2.51076, 2.50723
0.3033, 2.51494
0, 0.622354
0, 0.321409
2.5041, 0.317721
2.47242, 2.48692
0.304042, 2.48159
0.00454995, 0.647268
0, 0.351205
2.49433, 0.346569
2.44542, 2.48803
0.303996, 2.50289
0.00903804, 0.672803
0, 0.381163
2.50018, 0.376657
2.4246, 2.49741
0.303895, 2.5048
0, 0.71474
0.00784258, 0.411128
2.49267, 0.406785
2.39203, 2.49511
0.304086, 2.50302
0.00600791, 0.735986
0.0302981, 0.441114
2.48257, 0.436602
2.35746, 2.49023
0.304535, 2.51081
6.76195e-05, 0.772135
0.00688376, 0.471217
2.50175, 0.466103
2.33635, 2.49828
0.305019, 2.49652
0.00720092, 0.795189
0, 0.501348
2.5007, 0.495548
2.30249, 2.49349
0.305322, 2.49385
0, 0.833978
0, 0.531368
2.48771, 0.52524
2.26869, 2.48916
0.30526, 2.49979
0.00562403, 0.856996
0.00546962, 0.561326
2.50244, 0.555298
2.26065, 2.51124
0.304825, 2.49117
0.00145187, 0.891135
0, 0.591279
2.50571, 0.585777
2.20478, 2.4864
0.30429, 2.48533
0, 0.922742
0.00533064, 0.621188
2.49254, 0.616425
2.1708, 2.48356
0.303973, 2.49027
0, 0.958236
0.00860001, 0.651133
2.50744, 0.646794
2.15788, 2.50128
0.30405, 2.51557
0.00179653, 0.980713
0.0126983, 0.681131
2.50834, 0.676757
2.12297, 2.49639
0.304312, 2.49065
0, 1.01793
0.0138273, 0.711176
2.47616, 0.706445
2.08434, 2.48723
0.304772, 2.49835
0, 1.04325
0.00898469, 0.741255
2.50542, 0.735838
2.0676, 2.49962
0.305185, 2.51774
0, 1.07351
0.00111192, 0.771333
2.50011, 0.765391
2.04234, 2.50366
0.305191, 2.49201
0.00307559, 1.1001
0, 0.801348
2.50161, 0.795309
1.99848, 2.48981
0.304948, 2.50219
0.00016262, 1.133
0, 0.831339
2.48374, 0.825708
0.871143, 1.39802
0.304489, 2.49803
0.00584083, 1.15721
0, 0.861236
2.49244, 0.856296
0.80944, 1.36681
0.304106, 2.49512
0.00128902, 1.1917
0.00303107, 0.891152
1.65075, 0.888283
0.777868, 1.36553
0.304005, 2.48708
0.0092658, 1.21372
0.00708534, 0.921129
1.60313, 0.918441
0.761963, 1.37968
0.304226, 2.50538
0.000350638, 1.25279
0.00546605, 0.951167
1.59854, 0.948294
0.73348, 1.38114
0.304576, 2.50312
0, 1.29384
0.00386196, 0.981235
1.56068, 0.978072
0.722322, 1.39976
0.304922, 2.49253
0.0117374, 1.30176
0.0116182, 1.01129
1.57822, 1.00773
0.699816, 1.40709
0.305056, 2.47876
0, 1.34889
0.0107101, 1.04132
1.57163, 1.0376
0.683678, 1.42086
0.304922, 2.47488
0.00470567, 1.36899
0, 1.07133
1.60096, 1.06765
0.68053, 1.44772
0.304612, 2.48914
0.00345685, 1.40017
0.0140337, 1.10122
1.64161, 1.09789
0.681489, 1.4788
0.304234, 2.48276
0.0119331, 1.42157
0, 1.13118
2.49711, 1.12674
0.669722, 1.49722
0.304088, 2.50053
0.00549161, 1.45801
0.00874649, 1.16112
2.49297, 1.15705
0.697114, 1.55457
0.304159, 2.49371
0.00808667, 1.4855
0, 1.19116
2.12398, 1.18754
1.60595, 2.49022
0.30439, 2.4815
0, 1.53009
0.0181183, 1.22118
2.09704, 1.21724
1.56027, 2.47415
0.304753, 2.5017
0.0123859, 1.54156
0, 1.25131
2.08981, 1.2468
1.54792, 2.49115
0.319319, 2.48235
0, 1.59373
0, 1.28233
2.09013, 1.2527
1.55215, 2.49301
0.355857, 2.47269
0.00353941, 1.63438
0.00651138, 1.31988
2.12087, 1.22416
1.61933, 2.5087
0.409278, 2.4925
0, 1.71236
0.0116139, 1.36215
2.51442, 1.13646
1.72123, 2.51767
0.466875, 2.48746
0, 1.79188
0, 1.40887
2.51226, 1.05331
1.82952, 2.50934
0.527473, 2.49233
0, 1.87202
0.00262993, 1.45423
1.65781, 1.13095
1.97482, 2.51245
0.589879, 2.50273
0, 1.98165
0, 1.50368
1.60758, 1.09944
2.16076, 2.52587
0.647501, 2.49376
0, 2.08625
0.0133314, 1.54694
1.58705, 1.06309
2.37569, 2.53586
0.708924, 2.49778
0, 2.2335
0, 1.60163
1.55637, 1.03175
2.47, 2.469
0.65665, 2.23351
0, 2.41663
0.00154796, 1.6527
1.57652, 0.981372
2.47426, 2.36169
0.679513, 2.18867
0.0321964, 2.48356
0.0100444, 1.70279
2.53683, 0.466403
2.47453, 2.25799
0.699505, 2.14813
0.105559, 2.49044
0, 1.76761
2.52738, 0.3599
2.46757, 2.15654
0.731998, 2.13468
0.176056, 2.50138
0, 1.83749
2.54082, 0.231747
2.46719, 2.05999
0.760612, 2.11693
0.248352, 2.49398
0, 1.90473
2.54672, 0.0977639
2.48818, 1.97001
0.794208, 2.10771
0.316438, 2.49393
0, 1.97457
2.43252, 0.0477564
2.48576, 1.87807
1.19022, 2.51264
0.3826, 2.4908
0, 2.04879
0.685172, 1.43729
2.47911, 1.78886
1.27156, 2.51151
0.44675, 2.48132
0, 2.14651
0.665285, 1.47319
2.47631, 1.7026
1.35407, 2.50738
0.508723, 2.48931
0, 2.23672
0.671035, 1.48836
2.50134, 1.61923
1.45114, 2.50861
0.571413, 2.50112
0, 2.35377
0.672668, 1.50905
2.48658, 1.53625
1.57008, 2.51686
0.633042, 2.49501
0, 2.46702
0.673379, 1.53328
2.47827, 1.4524
1.67643, 2.50524
0.691841, 2.47757
0.0601797, 2.47906
0.806937, 1.36223
2.12995, 1.43608
1.82808, 2.5127
0.678432, 2.18409
0.14481, 2.4845
0.795295, 1.39055
2.08265, 1.38187
1.99889, 2.5179
0.708905, 2.13827
0.226614, 2.48563
0.813043, 1.37162
2.07108, 1.3233
2.21481, 2.52954
0.740765, 2.11097
0.302675, 2.48813
0.824434, 1.36063
2.10099, 1.25103
2.4702, 2.53388
0.787481, 2.12398
0.376919, 2.48894
0.822287, 1.3774
2.5111, 1.00905
2.47658, 2.42717
0.844338, 2.1523
0.452455, 2.47872
0.825203, 1.38372
2.49728, 0.919999
2.47503, 2.32234
1.08432, 2.49857
0.516509, 2.49676
0.828031, 1.39182
2.50729, 0.814846
2.48205, 2.22407
1.16022, 2.50361
0.584939, 2.49586
0.837737, 1.37261
2.5309, 0.694516
2.48382, 2.13038
1.23117, 2.49672
0.711922, 2.13948
0.839418, 1.3929
1.74754, 1.13975
2.47436, 2.04069
1.3097, 2.49704
0.757655, 2.13792
0.846252, 1.39218
1.67806, 1.14379
2.4854, 1.95663
1.40361, 2.50959
0.802554, 2.13642
0.853555, 1.385
1.63387, 1.13546
2.48346, 1.87267
1.49237, 2.50755
0.846692, 2.15565
0.859387, 1.40461
1.60195, 1.12002
2.47882, 1.79847
1.60004, 2.50674
0.916732, 2.50346
0.889378, 1.54421
1.5895, 1.11136
2.44668, 1.7572
1.69148, 2.50625
0.985074, 2.50844
0.844507, 0.011385
1.60397, 1.10685
2.47966, 1.73937
1.74499, 2.49244
1.04149, 2.49898
0.873796, 0
1.61577, 1.1314
2.46034, 1.73679
1.79905, 2.48917
1.09434, 2.51317
0.920034, 0.00744793
1.68031, 1.10728
2.44715, 1.73709
1.85706, 2.49217
1.14311, 2.48965
0.969664, 0.0120263
1.73896, 1.09305
2.45547, 1.73599
1.91694, 2.49685
1.19326, 2.48653
1.01831, 0.00105742
2.45789, 0.318596
2.4642, 1.73473
1.96266, 2.48905
1.24468, 2.5002
1.06795, 0.00727632
2.45557, 0.37369
2.47288, 1.73399
2.01362, 2.48633
1.29568, 2.51165
1.11803, 0.00900316
2.45054, 0.433168
2.45901, 1.73545
2.0799, 2.49758
1.3436, 2.48441
1.16867, 0.00560245
2.47251, 0.462931
2.46701, 1.72742
2.1409, 2.51015
1.38349, 2.51229
1.18972, 0
2.49449, 0.455687
2.47232, 1.69801
2.24578, 2.53415
1.42757, 2.48194
1.17089, 0
2.51296, 0.393592
2.47986, 1.65139
2.35109, 2.5293
1.48738, 2.49878
1.12556, 0
2.53143, 0.279274
2.48678, 1.59596
2.45968, 2.5072
1.55471, 2.51228
1.06514, 0.000848296
2.53983, 0.137583
2.50811, 1.47286
2.49491, 2.33212
1.69135, 2.50032
0.92793, 0.0140813
2.42422, 0
2.49283, 1.47755
2.4604, 2.31383
1.69725, 2.51955
0.918978, 0
2.39388, 0.0543521
2.49366, 1.41767
2.45976, 2.22587
1.77602, 2.53164
0.842498, 0
2.31288, 0.0305626
2.49159, 1.35838
2.45739, 2.14286
1.84686, 2.51501
0.757192, 0
1.80182, 1.0877
2.18557, 1.4482
2.47243, 2.07084
1.92416, 2.50873
0.664211, 0
1.77742, 1.10439
2.12545, 1.44029
2.47265, 1.99675
2.02182, 2.53256
0.580217, 0
1.75728, 1.11979
2.10226, 1.41765
2.47901, 1.92822
2.09845, 2.51112
0.493458, 0
1.74041, 1.13791
2.08225, 1.3954
2.46671, 1.85839
2.20651, 2.52996
0.398324, 0
1.72879, 1.14359
2.08023, 1.36151
2.46436, 1.79345
2.32168, 2.54486
0.285771, 0
1.72047, 1.13837
2.06782, 1.33604
2.48024, 1.73194
2.42944, 2.5385
0.164518, 0
1.71247, 1.13693
2.06924, 1.29863
2.4826, 1.67033
2.46574, 2.4492
0.0642683, 0
1.70613, 1.13185
2.51472, 0.780792
2.48776, 1.60944
2.47141, 2.33671
0.0599276, 0.0976319
1.69982, 1.12483
2.50753, 0.694079
2.49791, 1.54752
2.45771, 2.21643
0.0440811, 0.202616
1.69446, 1.1315
2.52484, 0.565681
2.49173, 1.4872
2.4736, 2.12975
0.0402279, 0.309784
1.68915, 1.12772
2.51767, 0.455649
2.48549, 1.42791
2.49041, 2.04895
0.0310782, 0.404948
1.6861, 1.13153
2.54155, 0.278744
2.14806, 1.45343
2.46625, 1.94775
0.0344074, 0.501543
1.68591, 1.1406
2.53801, 0.123072
2.10678, 1.42488
2.46923, 1.86978
0.0272952, 0.584261
1.6922, 1.16166
2.48753, 0.0385718
2.07748, 1.39657
2.49547, 1.80659
0.0244238, 0.665575
1.68212, 1.12923
2.43635, 0.0120803
2.06367, 1.36861
2.50501, 1.74858
0, 0.693052
1.69673, 1.14476
2.41803, 0
2.30381, 1.2158
2.50336, 1.67126
0, 0.666173
1.72813, 1.12379
2.40827, 0.0172629
2.27269, 1.22912
2.48097, 1.66229
0, 0.664417
1.73846, 1.14795
2.41244, 0.00205393
2.25448, 1.21328
2.50558, 1.63896
0.00926161, 0.642635
1.7532, 1.12936
2.40757, 0.0129951
2.23764, 1.19728
2.475, 1.59424
0, 0.59924
1.76965, 1.11415
2.40019, 0.0318052
2.20095, 1.18999
2.13025, 1.4245
0.00383897, 0.576374
1.69021, 0.875523
2.40365, 0.0240618
2.50272, 1.0374
2.22554, 1.4303
0, 0.534798
1.72464, 0.90164
2.40116, 0.0311005
2.49964, 1.01578
2.2742, 1.41751
0, 0.506364
1.75235, 0.912167
2.40715, 0.0162775
2.47639, 1.00271
2.29454, 1.39335
1.67036, 1.14401
1.80603, 0.983433
2.40211, 0.0284437
2.49231, 0.972704
2.3008, 1.36349
1.57282, 1.0728
1.41368, 0.0157603
2.40449, 0.0216993
2.47683, 0.956116
2.31581, 1.33708
1.57699, 1.04226
1.45053, 0.0485402
2.40483, 0.02005
2.50195, 0.922081
2.30836, 1.30171
1.55839, 1.00264
1.46697, 0.0338243
2.40958, 0.0080963
2.4883, 0.881755
2.31639, 1.24032
1.59466, 0.952511
1.50365, 0.0117373
2.41359, 0
2.48663, 0.859531
2.50979, 1.28529
1.58557, 0.916466
1.52334, 0.00307647
2.41647, 0
2.50577, 0.828376
2.49105, 1.24566
1.61496, 0.895773
1.54915, 0.0086559
2.41824, 0
2.48296, 0.815149
2.49942, 1.21677
1.64983, 0.87734
1.57009, 0.00329328
2.41487, 0
2.49953, 0.784915
2.51107, 1.18908
0.00113434, 0.186496
1.5997, 0.0187039
2.41481, 0
2.51455, 0.75527
2.49684, 1.15098
0.00083848, 0.154539
1.62147, 0.0161699
2.41232, 0.00171866
2.50881, 0.734506
2.52012, 1.12784
0, 0.116446
1.64163, 0.00999364
2.41887, 0
2.49562, 0.716991
2.50393, 1.089
0, 0.0874965
1.66197, 0.00404209
2.41153, 0.00327043
2.50857, 0.688344
2.4965, 1.05375
0, 0.0562524
1.68253, 0
2.4122, 0.00209882
2.46479, 0.684164
2.49861, 1.02239
0, 0.0208866
1.71235, 0.0132867
2.41512, 0
2.49296, 0.649106
2.49298, 0.987973
0.0285746, 0.00386349
1.73894, 0.0208076
2.4062, 0.0182446
2.49246, 0.62632
2.49979, 0.958474
0.128114, 0.0108608
1.77217, 0.0440299
2.40372, 0.0244363
2.48405, 0.606847
2.49938, 0.926004
0.201376, 0.00782095
1.77679, 0.000998405
2.41103, 0.00580509
2.49212, 0.580226
2.48922, 0.88957
0.286921, 0.0100294
1.80524, 0.0138316
2.41052, 0.00655286
2.4957, 0.555496
2.49447, 0.859263
0.3507, 0.00369475
1.82552, 0.0077655
2.40569, 0.0182147
2.496, 0.532186
2.48239, 0.822058
0.438915, 0.00702614
1.84175, 0
2.41572, 0
2.49095, 0.511239
2.4969, 0.795525
0.53978, 0.0150566
1.86822, 0.00021159
2.40798, 0.0126268
2.48694, 0.489924
2.51656, 0.771126
0.607942, 0.00967492
1.8975, 0.0143796
2.40941, 0.00948346
2.50086, 0.460958
2.50456, 0.734139
0.680126, 0.0057025
1.92201, 0.0172288
2.41294, 0.00105259
2.50599, 0.435756
2.50231, 0.70102
0.771987, 0.0096686
1.93739, 0
2.40973, 0.00919525
2.51191, 0.410162
2.4895, 0.663623
0.844961, 0.00639616
1.96719, 0.0144378
2.40985, 0.00874103
2.49291, 0.395188
2.49862, 0.634924
0.951232, 0.0167129
1.99544, 0.0266256
2.40499, 0.0205847
2.48004, 0.377557
2.49464, 0.600961
1.02123, 0.0126771
2.01492, 0.0185402
2.40052, 0.0314684
2.4928, 0.348909
2.50178, 0.571435
1.11881, 0.0196485
2.03904, 0.0212659
2.40967, 0.00835408
2.48986, 0.327042
2.51359, 0.543806
1.17223, 0.00881585
2.05756, 0.0107827
2.40911, 0.0106075
2.5085, 0.31234
2.49801, 0.528197
1.18796, 0.00432832
2.05881, 0
2.42379, 0
2.50101, 0.315519
2.50507, 0.530889
1.18063, 0.000116393
2.06598, 0.0119904
2.41309, 0.00193863
2.47292, 0.327622
2.48978, 0.524851
1.18589, 0.00184084
2.05977, 0
2.41708, 0
2.50081, 0.315726
2.49878, 0.528492
1.21419, 0.0130816
2.05527, 0
2.42222, 0
2.50972, 0.311921
2.5119, 0.533763
1.17615, 0
2.06134, 0.000661325
2.41395, 0
2.50889, 0.312277
2.50285, 0.530134
1.18013, 0
2.05376, 0
2.41564, 0
2.50611, 0.31346
2.50497, 0.530986
1.18324, 0.00062047
2.05629, 0
2.41701, 0
2.50937, 0.312065
2.48026, 0.521072
1.17332, 0
2.06587, 0.0112879
2.41286, 0.00259443
2.50921, 0.312129
2.51001, 0.533011
1.1719, 0
2.0634, 0.00551853
2.41051, 0.00843666
2.51718, 0.308719
2.50719, 0.531879
1.18021, 0
2.06166, 0.00145601
2.40985, 0.0100447
2.51689, 0.30884
2.4949, 0.526948
1.17878, 0
2.06249, 0.00341779
2.4181, 0
2.51126, 0.311242
2.50579, 0.531317
1.18573, 0.00162034
2.06359, 0.00599921
2.41671, 0
2.50219, 0.315111
2.50824, 0.5323
1.1865, 0.00192882
2.05874, 0
2.41315, 0.00179411
2.51947, 0.307726
2.48928, 0.524692
1.18311, 0.000567762
2.06118, 0.00037983
2.412, 0.00464861
2.47845, 0.325247
2.50083, 0.529327
1.17606, 0
2.06222, 0.00280413
2.41009, 0.00940019
2.49892, 0.316496
2.50297, 0.530186
1.16487, 0
2.06825, 0.0169239
2.41725, 0
2.51652, 0.308975
2.49301, 0.526189
1.18586, 0.00167355
2.05739, 0
2.41587, 0
2.48553, 0.322212
2.49332, 0.526314
1.18334, 0.000662771
2.05757, 0
2.41237, 0.00366768
2.49501, 0.318159
2.49415, 0.526646
1.17689, 0
2.06217, 0.00272825
2.41639, 0
2.49796, 0.316892
2.49031, 0.525104
1.17234, 0
2.05421, 0
2.42366, 0
2.48953, 0.320491
2.50731, 0.531927
1.17748, 0
2.06866, 0.0179476
2.41507, 0
2.49572, 0.31784
2.50997, 0.532993
1.174, 0
2.0632, 0.00517478
2.41003, 0.00942898
2.48189, 0.323749
2.4853, 0.523097
1.1712, 0
2.06587, 0.0114319
2.41522, 0
2.50105, 0.315557
2.49512, 0.527034
1.18284, 0.000467493
2.06154, 0.00131545
2.41041, 0.00847217
2.50732, 0.312872
2.48523, 0.523068
1.18235, 0.00027001
2.06199, 0.00236528
2.41589, 0
2.49139, 0.319675
2.49868, 0.528463
1.18505, 0.0013559
2.06857, 0.0177834
2.41307, 0.0018161
2.49759, 0.317022
2.50683, 0.531733
1.18186, 7.53488e-05
2.06058, 0
2.41895, 0
2.48624, 0.321867
2.49673, 0.527682
1.18762, 0.00238758
2.06555, 0.0107485
2.41507, 0
2.48501, 0.322387
2.47893, 0.52054
1.18568, 0.00160997
2.0635, 0.0059518
2.41293, 0.00210501
2.4728, 0.327602
2.49225, 0.525884
1.16914, 0
2.0645, 0.00830336
2.41467, 0
2.49652, 0.317464
2.51435, 0.534752
1.17495, 0
2.06419, 0.00758616
2.40439, 0.0233616
2.4963, 0.317556
2.49946, 0.528778
1.18342, 0.000706432
2.05741, 0
